model,nct_id,rows,cols,values
as,NCT01957163,(Intercept),age10,-1.636e-03
as,NCT01957163,(Intercept),male,-3.695e-04
as,NCT01957163,age10,male,-1.618e-05
as,NCT02119286,(Intercept),age10,-1.565e-03
as,NCT02119286,(Intercept),male,-1.174e-04
as,NCT02119286,age10,male,-5.620e-05
as,NCT02236611,(Intercept),age10,-1.210e-03
as,NCT02236611,(Intercept),male,-3.822e-04
as,NCT02236611,age10,male,-2.109e-06
as,NCT00428090,(Intercept),age10,-1.361e-03
as,NCT00428090,(Intercept),male,-2.556e-04
as,NCT00428090,age10,male,7.007e-06
as,NCT01181895,(Intercept),age10,-6.206e-04
as,NCT01181895,(Intercept),male,-9.399e-04
as,NCT01181895,age10,male,5.078e-05
as,NCT01316900,(Intercept),age10,-1.241e-03
as,NCT01316900,(Intercept),male,-2.257e-04
as,NCT01316900,age10,male,-4.672e-05
as,NCT01159912,(Intercept),age10,-3.378e-04
as,NCT01159912,(Intercept),male,-5.693e-04
as,NCT01159912,age10,male,5.031e-05
as,NCT01436110,(Intercept),age10,-5.674e-04
as,NCT01436110,(Intercept),male,-1.008e-03
as,NCT01436110,age10,male,1.034e-04
as,NCT01691521,(Intercept),age10,-5.780e-04
as,NCT01691521,(Intercept),male,-4.771e-04
as,NCT01691521,age10,male,1.286e-05
as,NCT00289198,(Intercept),age10,-6.033e-04
as,NCT00289198,(Intercept),male,-7.051e-04
as,NCT00289198,age10,male,-1.757e-05
as,NCT01772134,(Intercept),age10,-2.010e-03
as,NCT01772134,(Intercept),male,1.752e-05
as,NCT01772134,age10,male,-1.149e-04
as,NCT00123903,(Intercept),age10,-5.044e-03
as,NCT00123903,(Intercept),male,-2.688e-03
as,NCT00123903,age10,male,8.981e-05
as,NCT00273052,(Intercept),age10,-8.494e-04
as,NCT00273052,(Intercept),male,-6.331e-04
as,NCT00273052,age10,male,5.284e-05
as,NCT00115622,(Intercept),age10,-7.985e-04
as,NCT00115622,(Intercept),male,-7.824e-04
as,NCT00115622,age10,male,3.082e-05
as,NCT00117325,(Intercept),age10,-4.934e-04
as,NCT00117325,(Intercept),male,-2.753e-04
as,NCT00117325,age10,male,-2.414e-05
as,NCT00118703,(Intercept),age10,-4.729e-04
as,NCT00118703,(Intercept),male,-3.365e-04
as,NCT00118703,age10,male,-1.847e-05
as,NCT00609674,(Intercept),age10,-8.306e-04
as,NCT00609674,(Intercept),male,-9.124e-04
as,NCT00609674,age10,male,5.101e-05
as,NCT01916226,(Intercept),age10,-6.532e-04
as,NCT01916226,(Intercept),male,-3.908e-04
as,NCT01916226,age10,male,1.181e-05
as,NCT00118729,(Intercept),age10,-3.743e-04
as,NCT00118729,(Intercept),male,-4.349e-04
as,NCT00118729,age10,male,4.988e-05
cc,NCT01957163,(Intercept),como_ct,-1.430e-04
cc,NCT02119286,(Intercept),como_ct,-1.483e-04
cc,NCT02236611,(Intercept),como_ct,-1.147e-04
cc,NCT00428090,(Intercept),como_ct,-8.895e-05
cc,NCT01181895,(Intercept),como_ct,-2.356e-04
cc,NCT01316900,(Intercept),como_ct,-8.213e-05
cc,NCT01159912,(Intercept),como_ct,-1.027e-04
cc,NCT01436110,(Intercept),como_ct,-2.364e-04
cc,NCT01691521,(Intercept),como_ct,-1.139e-04
cc,NCT00289198,(Intercept),como_ct,-2.804e-04
cc,NCT01772134,(Intercept),como_ct,-1.635e-04
cc,NCT00123903,(Intercept),como_ct,-6.576e-04
cc,NCT00273052,(Intercept),como_ct,-1.196e-04
cc,NCT00115622,(Intercept),como_ct,-2.688e-04
cc,NCT00117325,(Intercept),como_ct,-1.037e-04
cc,NCT00118703,(Intercept),como_ct,-1.096e-04
cc,NCT00609674,(Intercept),como_ct,-2.222e-04
cc,NCT01916226,(Intercept),como_ct,-1.420e-04
cc,NCT00118729,(Intercept),como_ct,-7.789e-05
eth,NCT01957163,(Intercept),black,-1.796e-04
eth,NCT01957163,(Intercept),nativ,-1.796e-04
eth,NCT01957163,black,nativ,1.796e-04
eth,NCT01957163,(Intercept),other,-1.796e-04
eth,NCT01957163,black,other,1.796e-04
eth,NCT01957163,nativ,other,1.796e-04
eth,NCT02119286,(Intercept),black,-2.046e-04
eth,NCT02119286,(Intercept),asian,-2.046e-04
eth,NCT02119286,black,asian,2.046e-04
eth,NCT02119286,(Intercept),other,-2.046e-04
eth,NCT02119286,black,other,2.046e-04
eth,NCT02119286,asian,other,2.046e-04
eth,NCT02236611,(Intercept),asian,-1.329e-04
eth,NCT02236611,(Intercept),other,-1.329e-04
eth,NCT02236611,asian,other,1.329e-04
eth,NCT00428090,(Intercept),black,-1.807e-04
eth,NCT00428090,(Intercept),asian,-1.807e-04
eth,NCT00428090,black,asian,1.807e-04
eth,NCT00428090,(Intercept),nativ,-1.807e-04
eth,NCT00428090,black,nativ,1.807e-04
eth,NCT00428090,asian,nativ,1.807e-04
eth,NCT00428090,(Intercept),other,-1.807e-04
eth,NCT00428090,black,other,1.807e-04
eth,NCT00428090,asian,other,1.807e-04
eth,NCT00428090,nativ,other,1.807e-04
eth,NCT01181895,(Intercept),black,-6.607e-04
eth,NCT01181895,(Intercept),nativ,-6.607e-04
eth,NCT01181895,black,nativ,6.607e-04
eth,NCT01181895,(Intercept),other,-6.607e-04
eth,NCT01181895,black,other,6.607e-04
eth,NCT01181895,nativ,other,6.607e-04
eth,NCT01316900,(Intercept),black,-1.964e-04
eth,NCT01316900,(Intercept),asian,-1.964e-04
eth,NCT01316900,black,asian,1.964e-04
eth,NCT01316900,(Intercept),nativ,-1.964e-04
eth,NCT01316900,black,nativ,1.964e-04
eth,NCT01316900,asian,nativ,1.964e-04
eth,NCT01316900,(Intercept),other,-1.964e-04
eth,NCT01316900,black,other,1.964e-04
eth,NCT01316900,asian,other,1.964e-04
eth,NCT01316900,nativ,other,1.964e-04
eth,NCT01159912,(Intercept),black,-2.768e-04
eth,NCT01159912,(Intercept),asian,-2.768e-04
eth,NCT01159912,black,asian,2.768e-04
eth,NCT01159912,(Intercept),nativ,-2.768e-04
eth,NCT01159912,black,nativ,2.768e-04
eth,NCT01159912,asian,nativ,2.768e-04
eth,NCT01159912,(Intercept),other,-2.768e-04
eth,NCT01159912,black,other,2.768e-04
eth,NCT01159912,asian,other,2.768e-04
eth,NCT01159912,nativ,other,2.768e-04
eth,NCT01436110,(Intercept),black,-6.885e-04
eth,NCT01436110,(Intercept),asian,-6.885e-04
eth,NCT01436110,black,asian,6.885e-04
eth,NCT01436110,(Intercept),nativ,-6.885e-04
eth,NCT01436110,black,nativ,6.885e-04
eth,NCT01436110,asian,nativ,6.885e-04
eth,NCT01436110,(Intercept),other,-6.885e-04
eth,NCT01436110,black,other,6.885e-04
eth,NCT01436110,asian,other,6.885e-04
eth,NCT01436110,nativ,other,6.885e-04
eth,NCT01691521,(Intercept),black,-3.232e-04
eth,NCT01691521,(Intercept),asian,-3.232e-04
eth,NCT01691521,black,asian,3.232e-04
eth,NCT01691521,(Intercept),nativ,-3.232e-04
eth,NCT01691521,black,nativ,3.232e-04
eth,NCT01691521,asian,nativ,3.232e-04
eth,NCT01691521,(Intercept),other,-3.232e-04
eth,NCT01691521,black,other,3.232e-04
eth,NCT01691521,asian,other,3.232e-04
eth,NCT01691521,nativ,other,3.232e-04
eth,NCT00289198,(Intercept),black,-4.943e-04
eth,NCT00289198,(Intercept),asian,-4.943e-04
eth,NCT00289198,black,asian,4.943e-04
eth,NCT00289198,(Intercept),nativ,-4.943e-04
eth,NCT00289198,black,nativ,4.943e-04
eth,NCT00289198,asian,nativ,4.943e-04
eth,NCT00289198,(Intercept),other,-4.943e-04
eth,NCT00289198,black,other,4.943e-04
eth,NCT00289198,asian,other,4.943e-04
eth,NCT00289198,nativ,other,4.943e-04
eth,NCT01772134,(Intercept),black,-2.719e-04
eth,NCT01772134,(Intercept),asian,-2.719e-04
eth,NCT01772134,black,asian,2.719e-04
eth,NCT01772134,(Intercept),nativ,-2.719e-04
eth,NCT01772134,black,nativ,2.719e-04
eth,NCT01772134,asian,nativ,2.719e-04
eth,NCT01772134,(Intercept),other,-2.719e-04
eth,NCT01772134,black,other,2.719e-04
eth,NCT01772134,asian,other,2.719e-04
eth,NCT01772134,nativ,other,2.719e-04
eth,NCT00123903,(Intercept),black,-1.270e-03
eth,NCT00123903,(Intercept),asian,-1.270e-03
eth,NCT00123903,black,asian,1.270e-03
eth,NCT00273052,(Intercept),black,-2.163e-04
eth,NCT00273052,(Intercept),asian,-2.163e-04
eth,NCT00273052,black,asian,2.163e-04
eth,NCT00273052,(Intercept),nativ,-2.163e-04
eth,NCT00273052,black,nativ,2.163e-04
eth,NCT00273052,asian,nativ,2.163e-04
eth,NCT00273052,(Intercept),other,-2.163e-04
eth,NCT00273052,black,other,2.163e-04
eth,NCT00273052,asian,other,2.163e-04
eth,NCT00273052,nativ,other,2.163e-04
eth,NCT00115622,(Intercept),black,-5.956e-04
eth,NCT00115622,(Intercept),asian,-5.956e-04
eth,NCT00115622,black,asian,5.956e-04
eth,NCT00115622,(Intercept),nativ,-5.956e-04
eth,NCT00115622,black,nativ,5.956e-04
eth,NCT00115622,asian,nativ,5.956e-04
eth,NCT00115622,(Intercept),other,-5.956e-04
eth,NCT00115622,black,other,5.956e-04
eth,NCT00115622,asian,other,5.956e-04
eth,NCT00115622,nativ,other,5.956e-04
eth,NCT00117325,(Intercept),black,-2.801e-04
eth,NCT00117325,(Intercept),asian,-2.801e-04
eth,NCT00117325,black,asian,2.801e-04
eth,NCT00117325,(Intercept),nativ,-2.801e-04
eth,NCT00117325,black,nativ,2.801e-04
eth,NCT00117325,asian,nativ,2.801e-04
eth,NCT00117325,(Intercept),other,-2.801e-04
eth,NCT00117325,black,other,2.801e-04
eth,NCT00117325,asian,other,2.801e-04
eth,NCT00117325,nativ,other,2.801e-04
eth,NCT00118703,(Intercept),black,-2.881e-04
eth,NCT00118703,(Intercept),asian,-2.881e-04
eth,NCT00118703,black,asian,2.881e-04
eth,NCT00118703,(Intercept),other,-2.881e-04
eth,NCT00118703,black,other,2.881e-04
eth,NCT00118703,asian,other,2.881e-04
eth,NCT00609674,(Intercept),black,-5.218e-04
eth,NCT00609674,(Intercept),asian,-5.218e-04
eth,NCT00609674,black,asian,5.218e-04
eth,NCT00609674,(Intercept),nativ,-5.218e-04
eth,NCT00609674,black,nativ,5.218e-04
eth,NCT00609674,asian,nativ,5.218e-04
eth,NCT00609674,(Intercept),other,-5.218e-04
eth,NCT00609674,black,other,5.218e-04
eth,NCT00609674,asian,other,5.218e-04
eth,NCT00609674,nativ,other,5.218e-04
eth,NCT01916226,(Intercept),black,-2.850e-04
eth,NCT01916226,(Intercept),asian,-2.850e-04
eth,NCT01916226,black,asian,2.850e-04
eth,NCT01916226,(Intercept),nativ,-2.850e-04
eth,NCT01916226,black,nativ,2.850e-04
eth,NCT01916226,asian,nativ,2.850e-04
eth,NCT01916226,(Intercept),other,-2.850e-04
eth,NCT01916226,black,other,2.850e-04
eth,NCT01916226,asian,other,2.850e-04
eth,NCT01916226,nativ,other,2.850e-04
eth,NCT00118729,(Intercept),black,-7.780e-04
eth,NCT00118729,(Intercept),asian,-7.780e-04
eth,NCT00118729,black,asian,7.780e-04
eth,NCT00118729,(Intercept),other,-7.780e-04
eth,NCT00118729,black,other,7.780e-04
eth,NCT00118729,asian,other,7.780e-04
asc,NCT01957163,(Intercept),age10,-1.616e-03
asc,NCT01957163,(Intercept),male,-3.537e-04
asc,NCT01957163,age10,male,-2.813e-05
asc,NCT01957163,(Intercept),como_ct,2.414e-05
asc,NCT01957163,age10,como_ct,-3.067e-05
asc,NCT01957163,male,como_ct,3.924e-05
asc,NCT02119286,(Intercept),age10,-1.557e-03
asc,NCT02119286,(Intercept),male,-1.325e-04
asc,NCT02119286,age10,male,-6.404e-05
asc,NCT02119286,(Intercept),como_ct,-4.085e-05
asc,NCT02119286,age10,como_ct,-2.124e-05
asc,NCT02119286,male,como_ct,3.534e-05
asc,NCT02236611,(Intercept),age10,-1.190e-03
asc,NCT02236611,(Intercept),male,-3.640e-04
asc,NCT02236611,age10,male,-7.577e-06
asc,NCT02236611,(Intercept),como_ct,4.110e-05
asc,NCT02236611,age10,como_ct,-2.694e-05
asc,NCT02236611,male,como_ct,2.106e-05
asc,NCT00428090,(Intercept),age10,-1.374e-03
asc,NCT00428090,(Intercept),male,-2.582e-04
asc,NCT00428090,age10,male,7.740e-06
asc,NCT00428090,(Intercept),como_ct,6.925e-05
asc,NCT00428090,age10,como_ct,-2.176e-05
asc,NCT00428090,male,como_ct,-4.403e-06
asc,NCT01181895,(Intercept),age10,-5.432e-04
asc,NCT01181895,(Intercept),male,-8.140e-04
asc,NCT01181895,age10,male,3.593e-05
asc,NCT01181895,(Intercept),como_ct,3.584e-05
asc,NCT01181895,age10,como_ct,-7.560e-05
asc,NCT01181895,male,como_ct,9.432e-05
asc,NCT01316900,(Intercept),age10,-9.993e-04
asc,NCT01316900,(Intercept),male,-1.831e-04
asc,NCT01316900,age10,male,-4.061e-05
asc,NCT01316900,(Intercept),como_ct,-6.169e-06
asc,NCT01316900,age10,como_ct,-1.409e-05
asc,NCT01316900,male,como_ct,1.969e-05
asc,NCT01159912,(Intercept),age10,-2.530e-04
asc,NCT01159912,(Intercept),male,-4.306e-04
asc,NCT01159912,age10,male,3.632e-05
asc,NCT01159912,(Intercept),como_ct,-3.052e-05
asc,NCT01159912,age10,como_ct,-2.230e-05
asc,NCT01159912,male,como_ct,3.757e-05
asc,NCT01436110,(Intercept),age10,-5.191e-04
asc,NCT01436110,(Intercept),male,-9.069e-04
asc,NCT01436110,age10,male,9.106e-05
asc,NCT01436110,(Intercept),como_ct,1.151e-04
asc,NCT01436110,age10,como_ct,-9.966e-05
asc,NCT01436110,male,como_ct,3.744e-05
asc,NCT01691521,(Intercept),age10,-4.491e-04
asc,NCT01691521,(Intercept),male,-3.730e-04
asc,NCT01691521,age10,male,8.607e-06
asc,NCT01691521,(Intercept),como_ct,-1.068e-05
asc,NCT01691521,age10,como_ct,-2.157e-05
asc,NCT01691521,male,como_ct,8.164e-06
asc,NCT00289198,(Intercept),age10,-6.182e-04
asc,NCT00289198,(Intercept),male,-6.768e-04
asc,NCT00289198,age10,male,-1.755e-05
asc,NCT00289198,(Intercept),como_ct,2.172e-04
asc,NCT00289198,age10,como_ct,-1.357e-04
asc,NCT00289198,male,como_ct,3.750e-06
asc,NCT01772134,(Intercept),age10,-1.927e-03
asc,NCT01772134,(Intercept),male,6.683e-06
asc,NCT01772134,age10,male,-1.200e-04
asc,NCT01772134,(Intercept),como_ct,-2.814e-05
asc,NCT01772134,age10,como_ct,-2.641e-05
asc,NCT01772134,male,como_ct,4.149e-05
asc,NCT00123903,(Intercept),age10,-5.022e-03
asc,NCT00123903,(Intercept),male,-2.730e-03
asc,NCT00123903,age10,male,7.851e-05
asc,NCT00123903,(Intercept),como_ct,-2.404e-04
asc,NCT00123903,age10,como_ct,-8.170e-05
asc,NCT00123903,male,como_ct,7.612e-05
asc,NCT00273052,(Intercept),age10,-8.307e-04
asc,NCT00273052,(Intercept),male,-6.461e-04
asc,NCT00273052,age10,male,4.767e-05
asc,NCT00273052,(Intercept),como_ct,-7.251e-05
asc,NCT00273052,age10,como_ct,-1.428e-05
asc,NCT00273052,male,como_ct,5.173e-05
asc,NCT00115622,(Intercept),age10,-5.778e-04
asc,NCT00115622,(Intercept),male,-5.776e-04
asc,NCT00115622,age10,male,2.102e-05
asc,NCT00115622,(Intercept),como_ct,-1.303e-04
asc,NCT00115622,age10,como_ct,-3.814e-05
asc,NCT00115622,male,como_ct,3.117e-05
asc,NCT00117325,(Intercept),age10,-3.430e-04
asc,NCT00117325,(Intercept),male,-1.956e-04
asc,NCT00117325,age10,male,-1.937e-05
asc,NCT00117325,(Intercept),como_ct,-2.505e-05
asc,NCT00117325,age10,como_ct,-1.949e-05
asc,NCT00117325,male,como_ct,3.664e-05
asc,NCT00118703,(Intercept),age10,-3.516e-04
asc,NCT00118703,(Intercept),male,-2.595e-04
asc,NCT00118703,age10,male,-1.793e-05
asc,NCT00118703,(Intercept),como_ct,-4.074e-05
asc,NCT00118703,age10,como_ct,-2.181e-05
asc,NCT00118703,male,como_ct,7.313e-05
asc,NCT00609674,(Intercept),age10,-7.532e-04
asc,NCT00609674,(Intercept),male,-8.102e-04
asc,NCT00609674,age10,male,4.003e-05
asc,NCT00609674,(Intercept),como_ct,8.483e-05
asc,NCT00609674,age10,como_ct,-8.854e-05
asc,NCT00609674,male,como_ct,4.381e-05
asc,NCT01916226,(Intercept),age10,-5.417e-04
asc,NCT01916226,(Intercept),male,-3.335e-04
asc,NCT01916226,age10,male,4.589e-06
asc,NCT01916226,(Intercept),como_ct,-4.100e-05
asc,NCT01916226,age10,como_ct,-3.112e-05
asc,NCT01916226,male,como_ct,5.254e-05
asc,NCT00118729,(Intercept),age10,-3.555e-04
asc,NCT00118729,(Intercept),male,-4.105e-04
asc,NCT00118729,age10,male,4.708e-05
asc,NCT00118729,(Intercept),como_ct,6.881e-05
asc,NCT00118729,age10,como_ct,-4.453e-05
asc,NCT00118729,male,como_ct,1.821e-07
asce,NCT01957163,(Intercept),age10,-1.637e-03
asce,NCT01957163,(Intercept),male,-3.658e-04
asce,NCT01957163,age10,male,-2.680e-05
asce,NCT01957163,(Intercept),como_ct,2.447e-05
asce,NCT01957163,age10,como_ct,-3.083e-05
asce,NCT01957163,male,como_ct,4.033e-05
asce,NCT01957163,(Intercept),black,-5.656e-04
asce,NCT01957163,age10,black,7.456e-05
asce,NCT01957163,male,black,-4.372e-05
asce,NCT01957163,como_ct,black,-4.190e-05
asce,NCT01957163,(Intercept),nativ,-3.107e-03
asce,NCT01957163,age10,nativ,4.039e-04
asce,NCT01957163,male,nativ,4.541e-04
asce,NCT01957163,como_ct,nativ,2.413e-05
asce,NCT01957163,black,nativ,2.496e-04
asce,NCT01957163,(Intercept),other,1.276e-03
asce,NCT01957163,age10,other,-1.349e-04
asce,NCT01957163,male,other,-3.532e-04
asce,NCT01957163,como_ct,other,-2.373e-04
asce,NCT01957163,black,other,2.327e-04
asce,NCT01957163,nativ,other,-3.916e-04
asce,NCT02119286,(Intercept),age10,-1.627e-03
asce,NCT02119286,(Intercept),male,-2.347e-04
asce,NCT02119286,age10,male,-4.468e-05
asce,NCT02119286,(Intercept),como_ct,-1.593e-05
asce,NCT02119286,age10,como_ct,-2.595e-05
asce,NCT02119286,male,como_ct,2.804e-05
asce,NCT02119286,(Intercept),black,-3.964e-04
asce,NCT02119286,age10,black,5.287e-05
asce,NCT02119286,male,black,-1.183e-04
asce,NCT02119286,como_ct,black,-4.303e-05
asce,NCT02119286,(Intercept),asian,8.083e-04
asce,NCT02119286,age10,asian,-1.515e-04
asce,NCT02119286,male,asian,-2.752e-04
asce,NCT02119286,como_ct,asian,5.582e-05
asce,NCT02119286,black,asian,1.977e-04
asce,NCT02119286,(Intercept),other,-1.219e-04
asce,NCT02119286,age10,other,-2.500e-05
asce,NCT02119286,male,other,-2.998e-04
asce,NCT02119286,como_ct,other,1.501e-04
asce,NCT02119286,black,other,1.842e-04
asce,NCT02119286,asian,other,4.139e-04
asce,NCT02236611,(Intercept),age10,-1.191e-03
asce,NCT02236611,(Intercept),male,-3.655e-04
asce,NCT02236611,age10,male,-7.400e-06
asce,NCT02236611,(Intercept),como_ct,4.099e-05
asce,NCT02236611,age10,como_ct,-2.693e-05
asce,NCT02236611,male,como_ct,2.113e-05
asce,NCT02236611,(Intercept),asian,2.664e-04
asce,NCT02236611,age10,asian,-3.927e-05
asce,NCT02236611,male,asian,-1.943e-04
asce,NCT02236611,como_ct,asian,-1.080e-05
asce,NCT02236611,(Intercept),other,-2.336e-04
asce,NCT02236611,age10,other,2.669e-06
asce,NCT02236611,male,other,1.003e-04
asce,NCT02236611,como_ct,other,1.805e-05
asce,NCT02236611,asian,other,9.289e-05
asce,NCT00428090,(Intercept),age10,-1.436e-03
asce,NCT00428090,(Intercept),male,-2.504e-04
asce,NCT00428090,age10,male,6.566e-06
