model,nct_id,rows,cols,values
as_int,NCT00466167,(Intercept),age10:male,2.50E-03
as_int,NCT00466167,age10,age10:male,-3.92E-04
as_int,NCT00466167,male,age10:male,-4.64E-03
as_int,NCT00402233,(Intercept),age10,-1.83E-03
as_int,NCT00402233,(Intercept),male,-1.16E-02
as_int,NCT00402233,age10,male,1.83E-03
as_int,NCT00402233,(Intercept),age10:male,1.83E-03
as_int,NCT00402233,age10,age10:male,-2.98E-04
as_int,NCT00402233,male,age10:male,-2.81E-03
as_int,NCT02183064,(Intercept),age10,0.00E+00
as_int,NCT02183064,(Intercept),male,0.00E+00
as_int,NCT02183064,age10,male,0.00E+00
as_int,NCT02183064,(Intercept),age10:male,0.00E+00
as_int,NCT02183064,age10,age10:male,0.00E+00
as_int,NCT02183064,male,age10:male,0.00E+00
as_int,NCT00472199,(Intercept),age10,-2.45E-03
as_int,NCT00472199,(Intercept),male,-1.46E-02
as_int,NCT00472199,age10,male,2.45E-03
as_int,NCT00472199,(Intercept),age10:male,2.45E-03
as_int,NCT00472199,age10,age10:male,-4.30E-04
as_int,NCT00472199,male,age10:male,-6.00E-03
as_int,NCT02175355,(Intercept),age10,-9.96E-04
as_int,NCT02175355,(Intercept),male,-6.53E-03
as_int,NCT02175355,age10,male,9.96E-04
as_int,NCT02175355,(Intercept),age10:male,9.96E-04
as_int,NCT02175355,age10,age10:male,-1.56E-04
as_int,NCT02175355,male,age10:male,-2.18E-03
as_int,NCT02177396,(Intercept),age10,-2.84E-03
as_int,NCT02177396,(Intercept),male,-1.61E-02
as_int,NCT02177396,age10,male,2.84E-03
as_int,NCT02177396,(Intercept),age10:male,2.84E-03
as_int,NCT02177396,age10,age10:male,-5.23E-04
as_int,NCT02177396,male,age10:male,-5.05E-03
as_int,NCT00274612,(Intercept),age10,-1.35E-03
as_int,NCT00274612,(Intercept),male,-7.92E-03
as_int,NCT00274612,age10,male,1.35E-03
as_int,NCT00274612,(Intercept),age10:male,1.35E-03
as_int,NCT00274612,age10,age10:male,-2.39E-04
as_int,NCT00274612,male,age10:male,-2.56E-03
as_int,NCT00274599,(Intercept),age10,-1.37E-03
as_int,NCT00274599,(Intercept),male,-7.75E-03
as_int,NCT00274599,age10,male,1.37E-03
as_int,NCT00274599,(Intercept),age10:male,1.37E-03
as_int,NCT00274599,age10,age10:male,-2.53E-04
as_int,NCT00274599,male,age10:male,-2.28E-03
as_int,NCT00153088,(Intercept),age10,-4.21E-03
as_int,NCT00153088,(Intercept),male,-2.65E-02
as_int,NCT00153088,age10,male,4.21E-03
as_int,NCT00153088,(Intercept),age10:male,4.21E-03
as_int,NCT00153088,age10,age10:male,-6.80E-04
as_int,NCT00153088,male,age10:male,-5.98E-03
as_int,NCT00926289,(Intercept),age10,-1.16E-03
as_int,NCT00926289,(Intercept),male,-7.03E-03
as_int,NCT00926289,age10,male,1.16E-03
as_int,NCT00926289,(Intercept),age10:male,1.16E-03
as_int,NCT00926289,age10,age10:male,-1.98E-04
as_int,NCT00926289,male,age10:male,-2.02E-03
as_int,NCT02242318,(Intercept),age10,-2.55E-03
as_int,NCT02242318,(Intercept),male,-1.47E-02
as_int,NCT02242318,age10,male,2.55E-03
as_int,NCT02242318,(Intercept),age10:male,2.55E-03
as_int,NCT02242318,age10,age10:male,-4.58E-04
as_int,NCT02242318,male,age10:male,-4.95E-03
as_int,NCT00153023,(Intercept),age10,-3.36E-03
as_int,NCT00153023,(Intercept),male,-2.12E-02
as_int,NCT00153023,age10,male,3.36E-03
as_int,NCT00153023,(Intercept),age10:male,3.36E-03
as_int,NCT00153023,age10,age10:male,-5.44E-04
as_int,NCT00153023,male,age10:male,-5.19E-03
as_int,NCT00034840,(Intercept),age10,-5.42E-03
as_int,NCT00034840,(Intercept),male,-3.10E-02
as_int,NCT00034840,age10,male,5.42E-03
as_int,NCT00034840,(Intercept),age10:male,5.42E-03
as_int,NCT00034840,age10,age10:male,-9.77E-04
as_int,NCT00034840,male,age10:male,-7.55E-03
as_int,NCT00168857,(Intercept),age10,-2.17E-03
as_int,NCT00168857,(Intercept),male,-1.34E-02
as_int,NCT00168857,age10,male,2.17E-03
as_int,NCT00168857,(Intercept),age10:male,2.17E-03
as_int,NCT00168857,age10,age10:male,-3.64E-04
as_int,NCT00168857,male,age10:male,-4.12E-03
as_int,NCT01719003,(Intercept),age10,-8.05E-04
as_int,NCT01719003,(Intercept),male,-4.48E-03
as_int,NCT01719003,age10,male,8.05E-04
as_int,NCT01719003,(Intercept),age10:male,8.05E-04
as_int,NCT01719003,age10,age10:male,-1.52E-04
as_int,NCT01719003,male,age10:male,-1.59E-03
as_int,NCT01335464,(Intercept),age10,0.00E+00
as_int,NCT01335464,(Intercept),male,0.00E+00
as_int,NCT01335464,age10,male,0.00E+00
as_int,NCT01335464,(Intercept),age10:male,0.00E+00
as_int,NCT01335464,age10,age10:male,0.00E+00
as_int,NCT01335464,male,age10:male,0.00E+00
as_int,NCT01335477,(Intercept),age10,-3.43E-04
as_int,NCT01335477,(Intercept),male,-2.30E-03
as_int,NCT01335477,age10,male,3.43E-04
as_int,NCT01335477,(Intercept),age10:male,3.43E-04
as_int,NCT01335477,age10,age10:male,-5.18E-05
as_int,NCT01335477,male,age10:male,-4.36E-04
as_int,NCT02177344,(Intercept),age10,-3.70E-03
as_int,NCT02177344,(Intercept),male,-2.44E-02
as_int,NCT02177344,age10,male,3.70E-03
as_int,NCT02177344,(Intercept),age10:male,3.70E-03
as_int,NCT02177344,age10,age10:male,-5.72E-04
as_int,NCT02177344,male,age10:male,-6.11E-03
as_int,NCT00856284,(Intercept),age10,-4.39E-04
as_int,NCT00856284,(Intercept),male,-2.50E-03
as_int,NCT00856284,age10,male,4.39E-04
as_int,NCT00856284,(Intercept),age10:male,4.39E-04
as_int,NCT00856284,age10,age10:male,-7.98E-05
as_int,NCT00856284,male,age10:male,-8.76E-04
as_int,NCT00968708,(Intercept),age10,-5.13E-04
as_int,NCT00968708,(Intercept),male,-3.32E-03
as_int,NCT00968708,age10,male,5.13E-04
as_int,NCT00968708,(Intercept),age10:male,5.13E-04
as_int,NCT00968708,age10,age10:male,-8.13E-05
as_int,NCT00968708,male,age10:male,-7.68E-04
as_int,NCT00670501,(Intercept),age10,-1.21E-03
as_int,NCT00051558,(Intercept),age10,-1.20E-03
as_int,NCT00051558,(Intercept),male,-7.22E-03
as_int,NCT00051558,age10,male,1.20E-03
as_int,NCT00051558,(Intercept),age10:male,1.20E-03
as_int,NCT00051558,age10,age10:male,-2.12E-04
as_int,NCT00051558,male,age10:male,-6.73E-03
as_int,NCT00670319,(Intercept),age10,-1.95E-04
as_int,NCT00125918,(Intercept),age10,-1.08E-04
as_int,NCT00125918,(Intercept),male,-6.17E-04
as_int,NCT00125918,age10,male,1.08E-04
as_int,NCT00125918,(Intercept),age10:male,1.08E-04
as_int,NCT00125918,age10,age10:male,-2.35E-05
as_int,NCT00125918,male,age10:male,-4.49E-04
as_int,NCT00861757,(Intercept),age10,-4.05E-04
as_int,NCT00384930,(Intercept),age10,-5.00E-05
as_int,NCT00827242,(Intercept),age10,-1.02E-03
as_int,NCT00855582,(Intercept),age10,-1.82E-03
as_int,NCT00848081,(Intercept),age10,-1.74E-03
as_int,NCT00970632,(Intercept),age10,-1.13E-03
as_int,NCT00734474,(Intercept),age10,-3.08E-04
as_int,NCT00734474,(Intercept),male,-1.73E-03
as_int,NCT00734474,age10,male,3.08E-04
as_int,NCT00734474,(Intercept),age10:male,3.08E-04
as_int,NCT00734474,age10,age10:male,-5.69E-05
as_int,NCT00734474,male,age10:male,-6.65E-04
as_int,NCT01064687,(Intercept),age10,-1.46E-03
as_int,NCT01064687,(Intercept),male,-8.31E-03
as_int,NCT01064687,age10,male,1.46E-03
as_int,NCT01064687,(Intercept),age10:male,1.46E-03
as_int,NCT01064687,age10,age10:male,-2.66E-04
as_int,NCT01064687,male,age10:male,-2.59E-03
as_int,NCT01075282,(Intercept),age10,-9.59E-04
as_int,NCT01075282,(Intercept),male,-5.53E-03
as_int,NCT01075282,age10,male,9.59E-04
as_int,NCT01075282,(Intercept),age10:male,9.59E-04
as_int,NCT01075282,age10,age10:male,-1.72E-04
as_int,NCT01075282,male,age10:male,-1.98E-03
as_int,NCT01126580,(Intercept),age10,-9.58E-04
as_int,NCT01126580,(Intercept),male,-5.48E-03
as_int,NCT01126580,age10,male,9.58E-04
as_int,NCT01126580,(Intercept),age10:male,9.58E-04
as_int,NCT01126580,age10,age10:male,-1.74E-04
as_int,NCT01126580,male,age10:male,-2.31E-03
as_int,NCT01769378,(Intercept),age10,-9.40E-04
as_int,NCT01769378,(Intercept),male,-5.61E-03
as_int,NCT01769378,age10,male,9.40E-04
as_int,NCT01769378,(Intercept),age10:male,9.40E-04
as_int,NCT01769378,age10,age10:male,-1.62E-04
as_int,NCT01769378,male,age10:male,-2.02E-03
asc_int,NCT01164501,(Intercept),age10,-3.55E-03
asc_int,NCT01164501,(Intercept),male,-2.26E-02
asc_int,NCT01164501,age10,male,3.55E-03
asc_int,NCT01164501,(Intercept),como_ct,-1.16E-02
asc_int,NCT01164501,age10,como_ct,1.79E-03
asc_int,NCT01164501,male,como_ct,1.16E-02
asc_int,NCT01164501,(Intercept),age10:male,3.55E-03
asc_int,NCT01164501,age10,age10:male,-5.69E-04
asc_int,NCT01164501,male,age10:male,-6.45E-03
asc_int,NCT01164501,como_ct,age10:male,-1.79E-03
asc_int,NCT01164501,(Intercept),age10:como_ct,1.79E-03
asc_int,NCT01164501,age10,age10:como_ct,-2.83E-04
asc_int,NCT01164501,male,age10:como_ct,-1.79E-03
asc_int,NCT01164501,como_ct,age10:como_ct,-3.35E-03
asc_int,NCT01164501,age10:male,age10:como_ct,2.83E-04
asc_int,NCT01164501,(Intercept),male:como_ct,1.16E-02
asc_int,NCT01164501,age10,male:como_ct,-1.79E-03
asc_int,NCT01164501,male,male:como_ct,-2.02E-02
asc_int,NCT01164501,como_ct,male:como_ct,-2.18E-02
asc_int,NCT01164501,age10:male,male:como_ct,3.14E-03
asc_int,NCT01164501,age10:como_ct,male:como_ct,3.35E-03
asc_int,NCT01164501,(Intercept),age10:male:como_ct,-1.79E-03
asc_int,NCT01164501,age10,age10:male:como_ct,2.83E-04
asc_int,NCT01164501,male,age10:male:como_ct,3.14E-03
asc_int,NCT01164501,como_ct,age10:male:como_ct,3.35E-03
asc_int,NCT01164501,age10:male,age10:male:como_ct,-4.98E-04
asc_int,NCT01164501,age10:como_ct,age10:male:como_ct,-5.23E-04
asc_int,NCT01164501,male:como_ct,age10:male:como_ct,-6.48E-03
asc_int,NCT01370005,(Intercept),age10,-2.35E-03
asc_int,NCT01370005,(Intercept),male,-1.46E-02
asc_int,NCT01370005,age10,male,2.35E-03
asc_int,NCT01370005,(Intercept),age10:male,2.35E-03
asc_int,NCT01370005,age10,age10:male,-3.89E-04
asc_int,NCT01370005,male,age10:male,-4.01E-03
asc_int,NCT00479401,(Intercept),age10,-3.56E-03
asc_int,NCT00479401,(Intercept),male,-2.22E-02
asc_int,NCT00479401,age10,male,3.56E-03
asc_int,NCT00479401,(Intercept),como_ct,-7.74E-03
asc_int,NCT00479401,age10,como_ct,1.20E-03
asc_int,NCT00479401,male,como_ct,7.74E-03
asc_int,NCT00479401,(Intercept),age10:male,3.56E-03
asc_int,NCT00479401,age10,age10:male,-5.85E-04
asc_int,NCT00479401,male,age10:male,-6.46E-03
asc_int,NCT00479401,como_ct,age10:male,-1.20E-03
asc_int,NCT00479401,(Intercept),age10:como_ct,1.22E-03
asc_int,NCT00479401,age10,age10:como_ct,-1.95E-04
asc_int,NCT00479401,male,age10:como_ct,-1.22E-03
asc_int,NCT00479401,como_ct,age10:como_ct,-1.25E-03
asc_int,NCT00479401,age10:male,age10:como_ct,1.95E-04
asc_int,NCT00479401,(Intercept),male:como_ct,7.74E-03
asc_int,NCT00479401,age10,male:como_ct,-1.20E-03
asc_int,NCT00479401,male,male:como_ct,-1.49E-02
asc_int,NCT00479401,como_ct,male:como_ct,-8.37E-03
asc_int,NCT00479401,age10:male,male:como_ct,2.32E-03
asc_int,NCT00479401,age10:como_ct,male:como_ct,1.25E-03
asc_int,NCT00479401,(Intercept),age10:male:como_ct,-1.22E-03
asc_int,NCT00479401,age10,age10:male:como_ct,1.95E-04
asc_int,NCT00479401,male,age10:male:como_ct,2.35E-03
asc_int,NCT00479401,como_ct,age10:male:como_ct,1.25E-03
asc_int,NCT00479401,age10:male,age10:male:como_ct,-3.77E-04
asc_int,NCT00479401,age10:como_ct,age10:male:como_ct,-1.91E-04
asc_int,NCT00479401,male:como_ct,age10:male:como_ct,-2.28E-03
asc_int,NCT00466167,(Intercept),age10,-4.67E-03
asc_int,NCT00466167,(Intercept),male,-3.00E-02
asc_int,NCT00466167,age10,male,4.67E-03
asc_int,NCT00466167,(Intercept),como_ct,-1.36E-02
asc_int,NCT00466167,age10,como_ct,2.07E-03
asc_int,NCT00466167,male,como_ct,1.36E-02
asc_int,NCT00466167,(Intercept),age10:male,4.67E-03
asc_int,NCT00466167,age10,age10:male,-7.50E-04
asc_int,NCT00466167,male,age10:male,-8.14E-03
asc_int,NCT00466167,como_ct,age10:male,-2.07E-03
asc_int,NCT00466167,(Intercept),age10:como_ct,2.08E-03
asc_int,NCT00466167,age10,age10:como_ct,-3.24E-04
asc_int,NCT00466167,male,age10:como_ct,-2.08E-03
asc_int,NCT00466167,como_ct,age10:como_ct,-2.15E-03
asc_int,NCT00466167,age10:male,age10:como_ct,3.24E-04
asc_int,NCT00466167,(Intercept),male:como_ct,1.36E-02
asc_int,NCT00466167,age10,male:como_ct,-2.07E-03
asc_int,NCT00466167,male,male:como_ct,-2.47E-02
asc_int,NCT00466167,como_ct,male:como_ct,-1.47E-02
asc_int,NCT00466167,age10:male,male:como_ct,3.81E-03
asc_int,NCT00466167,age10:como_ct,male:como_ct,2.15E-03
asc_int,NCT00466167,(Intercept),age10:male:como_ct,-2.08E-03
asc_int,NCT00466167,age10,age10:male:como_ct,3.24E-04
asc_int,NCT00466167,male,age10:male:como_ct,3.84E-03
asc_int,NCT00466167,como_ct,age10:male:como_ct,2.15E-03
asc_int,NCT00466167,age10:male,age10:male:como_ct,-6.11E-04
asc_int,NCT00466167,age10:como_ct,age10:male:como_ct,-3.21E-04
asc_int,NCT00466167,male:como_ct,age10:male:como_ct,-4.94E-03
asc_int,NCT00402233,(Intercept),age10,-4.49E-03
asc_int,NCT00402233,(Intercept),male,-2.84E-02
asc_int,NCT00402233,age10,male,4.49E-03
asc_int,NCT00402233,(Intercept),como_ct,-9.14E-03
asc_int,NCT00402233,age10,como_ct,1.45E-03
asc_int,NCT00402233,male,como_ct,9.14E-03
asc_int,NCT00402233,(Intercept),age10:male,4.49E-03
asc_int,NCT00402233,age10,age10:male,-7.33E-04
asc_int,NCT00402233,male,age10:male,-6.67E-03
asc_int,NCT00402233,como_ct,age10:male,-1.45E-03
asc_int,NCT00402233,(Intercept),age10:como_ct,1.45E-03
asc_int,NCT00402233,age10,age10:como_ct,-2.38E-04
asc_int,NCT00402233,male,age10:como_ct,-1.45E-03
asc_int,NCT00402233,como_ct,age10:como_ct,-7.18E-04
asc_int,NCT00402233,age10:male,age10:como_ct,2.38E-04
asc_int,NCT00402233,(Intercept),male:como_ct,9.14E-03
asc_int,NCT00402233,age10,male:como_ct,-1.45E-03
asc_int,NCT00402233,male,male:como_ct,-1.35E-02
asc_int,NCT00402233,como_ct,male:como_ct,-4.50E-03
asc_int,NCT00402233,age10:male,male:como_ct,2.12E-03
asc_int,NCT00402233,age10:como_ct,male:como_ct,7.18E-04
asc_int,NCT00402233,(Intercept),age10:male:como_ct,-1.45E-03
asc_int,NCT00402233,age10,age10:male:como_ct,2.38E-04
asc_int,NCT00402233,male,age10:male:como_ct,2.12E-03
asc_int,NCT00402233,como_ct,age10:male:como_ct,7.18E-04
asc_int,NCT00402233,age10:male,age10:male:como_ct,-3.41E-04
asc_int,NCT00402233,age10:como_ct,age10:male:como_ct,-1.18E-04
asc_int,NCT00402233,male:como_ct,age10:male:como_ct,-1.05E-03
asc_int,NCT02183064,(Intercept),age10,0.00E+00
asc_int,NCT02183064,(Intercept),male,0.00E+00
asc_int,NCT02183064,age10,male,0.00E+00
asc_int,NCT02183064,(Intercept),como_ct,0.00E+00
asc_int,NCT02183064,age10,como_ct,0.00E+00
asc_int,NCT02183064,male,como_ct,0.00E+00
asc_int,NCT02183064,(Intercept),age10:male,0.00E+00
asc_int,NCT02183064,age10,age10:male,0.00E+00
asc_int,NCT02183064,male,age10:male,0.00E+00
asc_int,NCT02183064,como_ct,age10:male,0.00E+00
asc_int,NCT02183064,(Intercept),age10:como_ct,0.00E+00
asc_int,NCT02183064,age10,age10:como_ct,0.00E+00
asc_int,NCT02183064,male,age10:como_ct,0.00E+00
asc_int,NCT02183064,como_ct,age10:como_ct,0.00E+00
asc_int,NCT02183064,age10:male,age10:como_ct,0.00E+00
asc_int,NCT02183064,(Intercept),male:como_ct,0.00E+00
asc_int,NCT02183064,age10,male:como_ct,0.00E+00
asc_int,NCT02183064,male,male:como_ct,0.00E+00
asc_int,NCT02183064,como_ct,male:como_ct,0.00E+00
asc_int,NCT02183064,age10:male,male:como_ct,0.00E+00
asc_int,NCT02183064,age10:como_ct,male:como_ct,0.00E+00
asc_int,NCT02183064,(Intercept),age10:male:como_ct,0.00E+00
asc_int,NCT02183064,age10,age10:male:como_ct,0.00E+00
asc_int,NCT02183064,male,age10:male:como_ct,0.00E+00
asc_int,NCT02183064,como_ct,age10:male:como_ct,0.00E+00
asc_int,NCT02183064,age10:male,age10:male:como_ct,0.00E+00
asc_int,NCT02183064,age10:como_ct,age10:male:como_ct,0.00E+00
asc_int,NCT02183064,male:como_ct,age10:male:como_ct,0.00E+00
asc_int,NCT00472199,(Intercept),age10,-5.68E-03
asc_int,NCT00472199,(Intercept),male,-3.26E-02
asc_int,NCT00472199,age10,male,5.68E-03
asc_int,NCT00472199,(Intercept),como_ct,-1.62E-02
asc_int,NCT00472199,age10,como_ct,2.74E-03
asc_int,NCT00472199,male,como_ct,1.62E-02
asc_int,NCT00472199,(Intercept),age10:male,5.68E-03
asc_int,NCT00472199,age10,age10:male,-1.05E-03
asc_int,NCT00472199,male,age10:male,-1.18E-02
asc_int,NCT00472199,como_ct,age10:male,-2.74E-03
asc_int,NCT00472199,(Intercept),age10:como_ct,2.73E-03
asc_int,NCT00472199,age10,age10:como_ct,-4.84E-04
asc_int,NCT00472199,male,age10:como_ct,-2.73E-03
asc_int,NCT00472199,como_ct,age10:como_ct,-2.46E-03
asc_int,NCT00472199,age10:male,age10:como_ct,4.84E-04
asc_int,NCT00472199,(Intercept),male:como_ct,1.62E-02
asc_int,NCT00472199,age10,male:como_ct,-2.74E-03
asc_int,NCT00472199,male,male:como_ct,-3.23E-02
asc_int,NCT00472199,como_ct,male:como_ct,-1.53E-02
asc_int,NCT00472199,age10:male,male:como_ct,5.45E-03
asc_int,NCT00472199,age10:como_ct,male:como_ct,2.46E-03
asc_int,NCT00472199,(Intercept),age10:male:como_ct,-2.73E-03
asc_int,NCT00472199,age10,age10:male:como_ct,4.84E-04
asc_int,NCT00472199,male,age10:male:como_ct,5.45E-03
asc_int,NCT00472199,como_ct,age10:male:como_ct,2.46E-03
asc_int,NCT00472199,age10:male,age10:male:como_ct,-9.70E-04
asc_int,NCT00472199,age10:como_ct,age10:male:como_ct,-4.11E-04
asc_int,NCT00472199,male:como_ct,age10:male:como_ct,-5.63E-03
asc_int,NCT02175355,(Intercept),age10,-1.39E-03
asc_int,NCT02175355,(Intercept),male,-8.97E-03
asc_int,NCT02175355,age10,male,1.39E-03
asc_int,NCT02175355,(Intercept),como_ct,-5.43E-03
asc_int,NCT02175355,age10,como_ct,8.37E-04
asc_int,NCT02175355,male,como_ct,5.43E-03
asc_int,NCT02175355,(Intercept),age10:male,1.39E-03
asc_int,NCT02175355,age10,age10:male,-2.23E-04
asc_int,NCT02175355,male,age10:male,-2.90E-03
asc_int,NCT02175355,como_ct,age10:male,-8.37E-04
asc_int,NCT02175355,(Intercept),age10:como_ct,8.38E-04
asc_int,NCT02175355,age10,age10:como_ct,-1.33E-04
asc_int,NCT02175355,male,age10:como_ct,-8.38E-04
asc_int,NCT02175355,como_ct,age10:como_ct,-1.94E-03
asc_int,NCT02175355,age10:male,age10:como_ct,1.33E-04
asc_int,NCT02175355,(Intercept),male:como_ct,5.43E-03
asc_int,NCT02175355,age10,male:como_ct,-8.37E-04
asc_int,NCT02175355,male,male:como_ct,-1.13E-02
asc_int,NCT02175355,como_ct,male:como_ct,-1.31E-02
asc_int,NCT02175355,age10:male,male:como_ct,1.77E-03
asc_int,NCT02175355,age10:como_ct,male:como_ct,1.94E-03
asc_int,NCT02175355,(Intercept),age10:male:como_ct,-8.38E-04
asc_int,NCT02175355,age10,age10:male:como_ct,1.33E-04
asc_int,NCT02175355,male,age10:male:como_ct,1.77E-03
asc_int,NCT02175355,como_ct,age10:male:como_ct,1.94E-03
asc_int,NCT02175355,age10:male,age10:male:como_ct,-2.84E-04
asc_int,NCT02175355,age10:como_ct,age10:male:como_ct,-2.93E-04
asc_int,NCT02175355,male:como_ct,age10:male:como_ct,-4.93E-03
asc_int,NCT02177396,(Intercept),age10,-2.56E-03
asc_int,NCT02177396,(Intercept),male,-1.46E-02
asc_int,NCT02177396,age10,male,2.56E-03
asc_int,NCT02177396,(Intercept),como_ct,-8.34E-03
asc_int,NCT02177396,age10,como_ct,1.44E-03
asc_int,NCT02177396,male,como_ct,8.34E-03
asc_int,NCT02177396,(Intercept),age10:male,2.56E-03
asc_int,NCT02177396,age10,age10:male,-4.68E-04
asc_int,NCT02177396,male,age10:male,-4.58E-03
asc_int,NCT02177396,como_ct,age10:male,-1.44E-03
asc_int,NCT02177396,(Intercept),age10:como_ct,1.45E-03
asc_int,NCT02177396,age10,age10:como_ct,-2.58E-04
asc_int,NCT02177396,male,age10:como_ct,-1.45E-03
asc_int,NCT02177396,como_ct,age10:como_ct,-5.05E-03
asc_int,NCT02177396,age10:male,age10:como_ct,2.58E-04
asc_int,NCT02177396,(Intercept),male:como_ct,8.34E-03
asc_int,NCT02177396,age10,male:como_ct,-1.44E-03
asc_int,NCT02177396,male,male:como_ct,-1.43E-02
asc_int,NCT02177396,como_ct,male:como_ct,-2.85E-02
asc_int,NCT02177396,age10:male,male:como_ct,2.53E-03
asc_int,NCT02177396,age10:como_ct,male:como_ct,5.05E-03
asc_int,NCT02177396,(Intercept),age10:male:como_ct,-1.45E-03
asc_int,NCT02177396,age10,age10:male:como_ct,2.58E-04
asc_int,NCT02177396,male,age10:male:como_ct,2.54E-03
asc_int,NCT02177396,como_ct,age10:male:como_ct,5.05E-03
asc_int,NCT02177396,age10:male,age10:male:como_ct,-4.69E-04
asc_int,NCT02177396,age10:como_ct,age10:male:como_ct,-9.22E-04
asc_int,NCT02177396,male:como_ct,age10:male:como_ct,-8.48E-03
asc_int,NCT00274612,(Intercept),age10,-2.09E-03
asc_int,NCT00274612,(Intercept),male,-1.21E-02
asc_int,NCT00274612,age10,male,2.09E-03
asc_int,NCT00274612,(Intercept),como_ct,-6.56E-03
asc_int,NCT00274612,age10,como_ct,1.13E-03
asc_int,NCT00274612,male,como_ct,6.56E-03
asc_int,NCT00274612,(Intercept),age10:male,2.09E-03
asc_int,NCT00274612,age10,age10:male,-3.78E-04
asc_int,NCT00274612,male,age10:male,-3.84E-03
asc_int,NCT00274612,como_ct,age10:male,-1.13E-03
asc_int,NCT00274612,(Intercept),age10:como_ct,1.13E-03
asc_int,NCT00274612,age10,age10:como_ct,-2.05E-04
asc_int,NCT00274612,male,age10:como_ct,-1.13E-03
asc_int,NCT00274612,como_ct,age10:como_ct,-1.75E-03
asc_int,NCT00274612,age10:male,age10:como_ct,2.05E-04
asc_int,NCT00274612,(Intercept),male:como_ct,6.56E-03
asc_int,NCT00274612,age10,male:como_ct,-1.13E-03
asc_int,NCT00274612,male,male:como_ct,-1.26E-02
asc_int,NCT00274612,como_ct,male:como_ct,-1.04E-02
asc_int,NCT00274612,age10:male,male:como_ct,2.18E-03
asc_int,NCT00274612,age10:como_ct,male:como_ct,1.75E-03
asc_int,NCT00274612,(Intercept),age10:male:como_ct,-1.13E-03
asc_int,NCT00274612,age10,age10:male:como_ct,2.05E-04
asc_int,NCT00274612,male,age10:male:como_ct,2.19E-03
asc_int,NCT00274612,como_ct,age10:male:como_ct,1.75E-03
asc_int,NCT00274612,age10:male,age10:male:como_ct,-3.97E-04
asc_int,NCT00274612,age10:como_ct,age10:male:como_ct,-3.04E-04
asc_int,NCT00274612,male:como_ct,age10:male:como_ct,-3.81E-03
asc_int,NCT00274599,(Intercept),age10,-2.62E-03
asc_int,NCT00274599,(Intercept),male,-1.46E-02
asc_int,NCT00274599,age10,male,2.62E-03
asc_int,NCT00274599,(Intercept),como_ct,-6.85E-03
asc_int,NCT00274599,age10,como_ct,1.23E-03
asc_int,NCT00274599,male,como_ct,6.85E-03
asc_int,NCT00274599,(Intercept),age10:male,2.62E-03
asc_int,NCT00274599,age10,age10:male,-4.91E-04
asc_int,NCT00274599,male,age10:male,-4.18E-03
asc_int,NCT00274599,como_ct,age10:male,-1.23E-03
asc_int,NCT00274599,(Intercept),age10:como_ct,1.23E-03
asc_int,NCT00274599,age10,age10:como_ct,-2.32E-04
asc_int,NCT00274599,male,age10:como_ct,-1.23E-03
asc_int,NCT00274599,como_ct,age10:como_ct,-1.21E-03
asc_int,NCT00274599,age10:male,age10:como_ct,2.32E-04
asc_int,NCT00274599,(Intercept),male:como_ct,6.85E-03
asc_int,NCT00274599,age10,male:como_ct,-1.23E-03
asc_int,NCT00274599,male,male:como_ct,-1.21E-02
asc_int,NCT00274599,como_ct,male:como_ct,-6.82E-03
asc_int,NCT00274599,age10:male,male:como_ct,2.19E-03
asc_int,NCT00274599,age10:como_ct,male:como_ct,1.21E-03
asc_int,NCT00274599,(Intercept),age10:male:como_ct,-1.23E-03
asc_int,NCT00274599,age10,age10:male:como_ct,2.32E-04
asc_int,NCT00274599,male,age10:male:como_ct,2.19E-03
asc_int,NCT00274599,como_ct,age10:male:como_ct,1.21E-03
asc_int,NCT00274599,age10:male,age10:male:como_ct,-4.17E-04
asc_int,NCT00274599,age10:como_ct,age10:male:como_ct,-2.24E-04
asc_int,NCT00274599,male:como_ct,age10:male:como_ct,-2.63E-03
asc_int,NCT00153088,(Intercept),age10,-9.35E-03
asc_int,NCT00153088,(Intercept),male,-5.75E-02
asc_int,NCT00153088,age10,male,9.35E-03
asc_int,NCT00153088,(Intercept),como_ct,-2.38E-02
asc_int,NCT00153088,age10,como_ct,3.84E-03
asc_int,NCT00153088,male,como_ct,2.38E-02
asc_int,NCT00153088,(Intercept),age10:male,9.35E-03
asc_int,NCT00153088,age10,age10:male,-1.55E-03
asc_int,NCT00153088,male,age10:male,-1.31E-02
asc_int,NCT00153088,como_ct,age10:male,-3.84E-03
asc_int,NCT00153088,(Intercept),age10:como_ct,3.85E-03
asc_int,NCT00153088,age10,age10:como_ct,-6.34E-04
asc_int,NCT00153088,male,age10:como_ct,-3.85E-03
asc_int,NCT00153088,como_ct,age10:como_ct,-2.99E-03
asc_int,NCT00153088,age10:male,age10:como_ct,6.34E-04
asc_int,NCT00153088,(Intercept),male:como_ct,2.38E-02
asc_int,NCT00153088,age10,male:como_ct,-3.84E-03
asc_int,NCT00153088,male,male:como_ct,-3.55E-02
asc_int,NCT00153088,como_ct,male:como_ct,-1.90E-02
asc_int,NCT00153088,age10:male,male:como_ct,5.74E-03
asc_int,NCT00153088,age10:como_ct,male:como_ct,2.99E-03
asc_int,NCT00153088,(Intercept),age10:male:como_ct,-3.85E-03
